experiment_id,N_Tx,detector,point_kind,threshold_variable,threshold_value,P_FA,P_miss
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.216850561615644,0.6661296738265712,0.0056315366049879
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.216708584944996,0.666109785202864,0.0056315366049879
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.216403115021237,0.6660898965791567,0.0056315366049879
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.216089350919475,0.6660700079554495,0.0056315366049879
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.215987102277072,0.6660700079554495,0.00565164923572
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.21590486351003,0.6660501193317423,0.00565164923572
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.215855260620828,0.666030230708035,0.00565164923572
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.215799276175705,0.6660103420843277,0.00565164923572
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.215669901380533,0.6659904534606206,0.00565164923572
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.215564704364876,0.6659705648369133,0.00565164923572
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.2155298610102,0.6659705648369133,0.0056717618664521
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.215473345931073,0.665950676213206,0.0056717618664521
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.215403482787217,0.6659307875894988,0.0056717618664521
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.215356296655774,0.6659108989657916,0.0056717618664521
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.215174454934058,0.6658910103420843,0.0056717618664521
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.214996328618792,0.665871121718377,0.0056717618664521
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.214880930969379,0.6658512330946699,0.0056717618664521
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.214714702211516,0.6658313444709626,0.0056717618664521
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.214619157676708,0.6658114558472553,0.0056717618664521
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.214554564233247,0.6657915672235482,0.0056717618664521
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.214444746111141,0.6657716785998409,0.0056717618664521
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.2143057584994,0.6657517899761336,0.0056717618664521
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.214122227597407,0.6657319013524264,0.0056717618664521
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.213910171838599,0.6657319013524264,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.213764668988837,0.6657120127287192,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.213674810039649,0.6656921241050119,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.21349150562552,0.6656722354813047,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.213267162358928,0.6656523468575974,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.213191671190636,0.6656324582338902,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.213048263587353,0.665612569610183,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.212888599478248,0.6655926809864757,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.212791547423301,0.6655727923627685,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.212701490695025,0.6655529037390613,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.212651547686715,0.665533015115354,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.212525929365832,0.6655131264916467,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.212410072295725,0.6654932378679396,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.21230601624373,0.6654733492442323,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.212176477023032,0.665453460620525,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.212125557486861,0.6654335719968179,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.212099150045688,0.6654136833731106,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.211981497540453,0.6653937947494033,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.211802453287238,0.6653739061256961,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.211634691172446,0.6653540175019889,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.211501760950938,0.6653341288782816,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.211283325009642,0.6653142402545744,0.0056918744971842
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.211110623414164,0.6653142402545744,0.0057119871279163
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.2110677195609405,0.6652943516308671,0.0057119871279163
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.210805783297371,0.6652744630071599,0.0057119871279163
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.210545581410642,0.6652545743834527,0.0057119871279163
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.210492800423278,0.6652346857597454,0.0057119871279163
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.210443034138553,0.6652147971360381,0.0057119871279163
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.210394495213286,0.665194908512331,0.0057119871279163
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.210333898211971,0.6651750198886237,0.0057119871279163
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.210270503571671,0.6651551312649164,0.0057119871279163
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.210228086945278,0.6651352426412093,0.0057119871279163
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.210185375787937,0.665115354017502,0.0057119871279163
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.210144282786018,0.665115354017502,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.210112608709565,0.6650954653937947,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.210080557577108,0.6650755767700876,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.210000943084573,0.6650556881463803,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.209900577799296,0.665035799522673,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.209693642254155,0.6650159108989658,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.209379736655162,0.6649960222752586,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.209175171026075,0.6649761336515513,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.209120994141006,0.6649562450278441,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.208892058142791,0.6649363564041368,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.2086086586973614,0.6649164677804296,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.2085487906171615,0.6648965791567224,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.208525414823278,0.6648766905330151,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.208236683562543,0.6648568019093078,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.207951290066553,0.6648369132856007,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.20792844900188,0.6648170246618934,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.207896278814317,0.6647971360381861,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.207728028425564,0.664777247414479,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.20758297866297,0.6647573587907717,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.207567499608075,0.6647374701670644,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.20752391030052,0.6647175815433572,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.207442578385358,0.66469769291965,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.207276669610508,0.6646778042959427,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.207041628878599,0.6646579156722355,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.20680032444503,0.6646380270485283,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.206641517639142,0.664618138424821,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.206526690277055,0.6645982498011138,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.206400714519297,0.6645783611774065,0.0057320997586484
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.206331812459816,0.6645783611774065,0.0057522123893805
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.206296681247466,0.6645584725536993,0.0057522123893805
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.206078870340324,0.6645385839299921,0.0057522123893805
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.205758070940153,0.6645186953062848,0.0057522123893805
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.205621295536229,0.6644988066825775,0.0057522123893805
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.20554759683667,0.6644988066825775,0.0057723250201126
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.205439502477873,0.6644789180588703,0.0057723250201126
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.205277532209273,0.6644590294351631,0.0057723250201126
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-4.205035830578844,0.6644391408114558,0.0057723250201126
